,Date,Open,High,Low,Close,Volume
1318,2018-12-05,29.0,29.15,28.7,28.8,"30,930"
1319,2018-12-04,29.35,29.45,29.0,29.1,"27,866"
1320,2018-12-03,29.05,29.4,28.65,29.2,"34,625"
1321,2018-11-30,29.65,29.65,28.9,29.1,"45,873"
1322,2018-11-29,30.85,31.0,28.85,28.95,"116,883"
1323,2018-11-28,30.5,30.55,29.75,29.85,"28,534"
1324,2018-11-27,30.45,30.85,30.0,30.3,"35,321"
1325,2018-11-26,30.4,30.5,30.0,30.05,"30,636"
1326,2018-11-22,30.85,30.95,30.4,30.5,"21,542"
1327,2018-11-21,31.0,31.15,30.5,30.85,"46,359"
1328,2018-11-20,31.45,31.55,30.7,30.75,"54,286"
1329,2018-11-19,31.45,32.0,31.2,31.45,"84,280"
1330,2018-11-16,31.0,31.35,30.5,31.1,"72,550"
1331,2018-11-15,30.7,30.95,30.4,30.65,"38,797"
1332,2018-11-14,31.55,32.25,30.0,30.85,"245,085"
1333,2018-11-13,31.65,31.75,30.6,31.25,"47,536"
1334,2018-11-12,32.65,32.9,31.55,31.65,"60,051"
1335,2018-11-09,32.7,33.1,31.9,32.4,"119,366"
1336,2018-11-07,32.2,32.2,31.85,32.1,"19,459"
1337,2018-11-06,32.15,32.35,31.7,31.85,"47,688"
1338,2018-11-05,31.05,32.15,31.05,31.9,"59,013"
1339,2018-11-02,31.8,32.45,31.3,31.7,"82,615"
1340,2018-11-01,31.9,32.15,31.65,31.8,"60,432"
1341,2018-10-31,32.5,32.6,31.5,31.9,"73,672"
1342,2018-10-30,30.95,32.15,30.95,31.55,"169,755"
1343,2018-10-29,29.15,30.7,28.55,30.65,"157,608"
1344,2018-10-26,29.35,29.9,29.15,29.25,"32,261"
1345,2018-10-25,29.75,29.75,29.1,29.35,"42,788"
1346,2018-10-24,30.2,30.4,29.4,29.75,"48,298"
1347,2018-10-23,30.05,30.15,29.4,29.85,"43,177"
1348,2018-10-22,31.45,31.5,29.7,30.05,"307,605"
1349,2018-10-19,30.8,31.5,30.15,31.05,"114,457"
1350,2018-10-17,32.95,32.95,30.35,30.8,"610,177"
1351,2018-10-16,31.0,31.4,30.55,31.4,"62,870"
1352,2018-10-15,29.0,30.05,29.0,29.95,"345,173"
1353,2018-10-12,27.0,28.85,27.0,28.65,"478,485"
1354,2018-10-11,27.5,28.05,27.5,27.5,"188,925"
1355,2018-10-10,29.0,30.9,28.85,28.9,"832,534"
1356,2018-10-09,31.5,31.5,30.35,30.35,"83,860"
1357,2018-10-08,33.75,33.75,31.9,31.9,"128,960"
1358,2018-10-05,35.0,35.0,32.75,33.55,"226,525"
1359,2018-10-04,39.15,39.8,36.35,36.35,"369,897"
1360,2018-10-03,41.1,41.25,39.5,40.35,"106,668"
1361,2018-10-01,40.5,41.7,39.7,40.7,"123,573"
1362,2018-09-28,44.5,45.0,39.6,41.1,"129,598"
1363,2018-09-27,44.3,44.75,42.75,43.95,"58,736"
1364,2018-09-26,44.85,44.95,43.0,43.4,"198,491"
1365,2018-09-25,45.0,46.0,42.25,43.8,"249,937"
1366,2018-09-24,42.7,47.7,42.7,44.05,"1,269,636"
1367,2018-09-21,69.0,69.0,53.35,53.35,"171,868"
1368,2018-09-19,67.05,68.15,66.0,66.65,"16,610"
1369,2018-09-18,73.8,73.8,64.0,65.95,"93,852"
1370,2018-09-17,66.5,68.4,66.1,67.3,"14,057"
1371,2018-09-14,66.3,67.25,66.3,66.9,"4,704"
1372,2018-09-12,66.3,66.5,65.5,65.85,"17,233"
1373,2018-09-11,67.0,67.7,66.0,66.35,"8,951"
1374,2018-09-10,66.8,68.0,66.8,67.5,"3,341"
1375,2018-09-07,67.8,68.3,67.0,67.3,"9,969"
1376,2018-09-06,68.25,68.25,67.2,67.8,"12,544"
1377,2018-09-05,67.6,67.95,67.25,67.55,"8,439"
1378,2018-09-04,68.5,68.55,67.7,67.8,"12,762"
1379,2018-09-03,69.4,69.6,68.5,68.65,"16,497"
1380,2018-08-31,69.3,69.55,68.25,68.55,"15,640"
1381,2018-08-30,68.5,71.0,68.3,69.0,"32,478"
1382,2018-08-29,68.4,68.9,68.1,68.25,"13,078"
1383,2018-08-28,68.6,68.7,68.0,68.3,"10,430"
1384,2018-08-27,69.45,70.2,68.15,68.8,"13,449"
1385,2018-08-24,69.0,69.4,68.0,68.25,"12,606"
1386,2018-08-23,69.15,69.2,68.45,68.75,"8,687"
1387,2018-08-21,69.25,69.25,68.6,68.7,"10,287"
1388,2018-08-20,69.2,69.65,68.65,68.8,"12,970"
1389,2018-08-17,69.45,69.5,68.3,68.8,"19,569"
1390,2018-08-16,68.45,68.8,68.15,68.5,"22,367"
1391,2018-08-14,68.25,69.4,67.8,68.7,"12,708"
1392,2018-08-13,68.1,68.25,67.4,67.8,"13,069"
1393,2018-08-10,69.0,69.05,68.3,68.55,"14,473"
1394,2018-08-09,69.0,69.45,68.5,68.9,"65,587"
1395,2018-08-08,69.05,69.05,68.0,68.3,"9,095"
1396,2018-08-07,69.2,69.45,68.2,68.6,"11,583"
1397,2018-08-06,69.15,69.8,68.85,69.15,"54,662"
1398,2018-08-03,69.25,70.0,68.5,68.85,"23,414"
1399,2018-08-02,69.0,69.25,68.15,68.55,"26,541"
1400,2018-08-01,69.9,70.4,68.85,69.25,"50,390"
1401,2018-07-31,72.0,72.0,69.5,69.9,"52,579"
1402,2018-07-30,72.0,76.05,71.35,72.2,"1,764,630"
1403,2018-07-27,70.55,73.0,70.3,71.3,"77,292"
1404,2018-07-26,69.05,71.4,69.05,70.15,"55,270"
1405,2018-07-25,68.3,69.85,68.3,68.75,"13,954"
1406,2018-07-24,68.95,69.8,68.5,69.0,"44,269"
1407,2018-07-23,68.45,69.8,68.15,68.85,"17,255"
1408,2018-07-20,68.85,69.95,68.1,68.65,"1,329,100"
1409,2018-07-19,69.5,70.7,67.55,68.95,"68,419"
1410,2018-07-18,71.5,72.0,69.15,69.75,"94,718"
1411,2018-07-17,67.6,71.6,66.65,69.9,"120,094"
1412,2018-07-16,66.9,68.25,66.35,67.8,"11,921"
1413,2018-07-13,68.25,68.25,66.45,67.3,"16,103"
1414,2018-07-12,69.7,69.9,67.25,68.2,"12,480"
1415,2018-07-11,68.4,69.7,68.25,69.0,"17,291"
1416,2018-07-10,68.65,69.45,68.1,68.55,"14,853"
1417,2018-07-09,68.0,69.7,67.85,68.05,"20,448"
1418,2018-07-06,67.5,68.4,67.3,67.8,"13,454"
1419,2018-07-05,67.0,68.8,67.0,67.65,"27,452"
1420,2018-07-04,67.75,68.05,67.2,67.65,"21,618"
1421,2018-07-03,68.55,69.5,67.6,67.95,"224,190"
1422,2018-07-02,68.35,70.25,68.3,69.5,"36,037"
1423,2018-06-29,69.05,70.25,68.2,69.6,"19,171"
1424,2018-06-28,69.0,69.6,68.0,68.35,"10,402"
1425,2018-06-27,69.3,70.55,68.9,69.2,"11,906"
1426,2018-06-26,69.05,70.45,68.7,70.1,"17,219"
1427,2018-06-25,70.5,71.4,69.75,69.85,"42,312"
1428,2018-06-22,69.5,72.3,68.6,71.7,"32,432"
1429,2018-06-21,70.7,70.8,69.4,69.7,"24,110"
1430,2018-06-20,71.85,72.7,70.65,71.3,"10,117"
1431,2018-06-19,74.05,74.35,72.0,72.4,"51,328"
1432,2018-06-18,73.65,74.3,72.85,73.95,"11,638"
1433,2018-06-15,75.7,77.45,74.05,75.15,"69,411"
1434,2018-06-14,79.75,79.75,75.9,76.95,"23,744"
1435,2018-06-13,81.55,81.8,77.75,78.4,"32,251"
1436,2018-06-12,83.0,84.45,80.0,81.35,"72,204"
1437,2018-06-11,80.0,83.55,79.0,83.1,"144,158"
1438,2018-06-08,76.9,78.65,75.0,78.4,"59,452"
1439,2018-06-07,76.0,76.6,75.5,76.05,"42,672"
1440,2018-06-06,75.6,75.6,73.65,75.05,"33,584"
1441,2018-06-05,74.5,75.25,73.75,74.05,"41,708"
1442,2018-06-04,74.0,74.8,72.9,74.05,"36,131"
1443,2018-06-01,73.2,73.9,72.1,73.0,"58,050"
1444,2018-05-31,72.7,74.4,72.1,73.2,"126,103"
1445,2018-05-30,71.15,72.5,70.0,71.85,"23,909"
1446,2018-05-29,70.2,72.25,69.9,71.7,"65,283"
1447,2018-05-28,67.15,69.7,67.0,69.45,"59,622"
1448,2018-05-25,66.45,67.1,66.05,66.65,"11,750"
1449,2018-05-24,66.8,67.2,66.0,66.35,"18,349"
1450,2018-05-23,66.15,67.75,65.9,66.55,"32,745"
1451,2018-05-22,66.0,67.45,66.0,67.0,"16,373"
1452,2018-05-21,67.05,68.5,65.9,66.45,"154,499"
1453,2018-05-18,66.5,67.95,62.0,66.95,"149,605"
1454,2018-05-17,66.8,67.45,65.15,65.9,"33,564"
1455,2018-05-16,68.35,68.35,66.75,66.95,"105,122"
1456,2018-05-15,69.65,70.55,67.6,68.1,"16,705"
1457,2018-05-14,70.2,70.35,69.4,69.8,"14,105"
1458,2018-05-11,70.65,70.75,70.05,70.5,"13,476"
1459,2018-05-10,71.7,72.15,70.65,71.8,"41,077"
1460,2018-05-09,72.0,72.7,71.3,71.8,"77,468"
1461,2018-05-08,70.3,72.1,69.8,71.5,"53,916"
1462,2018-05-07,69.7,70.55,69.15,70.0,"31,132"
1463,2018-05-04,69.35,69.8,69.0,69.25,"11,810"
1464,2018-05-03,71.0,71.0,69.1,69.2,"29,886"
1465,2018-05-02,70.15,70.15,69.25,69.35,"26,380"
1466,2018-04-30,70.35,70.9,69.95,70.1,"19,050"
1467,2018-04-27,69.4,71.6,69.25,69.9,"58,955"
1468,2018-04-26,70.45,70.8,68.55,69.15,"39,725"
1469,2018-04-25,70.05,70.35,69.55,69.7,"65,128"
1470,2018-04-24,71.75,71.75,69.5,70.0,"33,735"
1471,2018-04-23,71.8,71.8,69.7,70.55,"61,671"
1472,2018-04-20,69.4,72.5,68.5,70.25,"85,047"
1473,2018-04-19,69.5,69.75,69.1,69.15,"16,827"
1474,2018-04-18,69.15,70.6,69.15,69.45,"30,677"
1475,2018-04-17,69.65,70.3,69.4,69.8,"322,866"
1476,2018-04-16,69.35,69.8,69.0,69.25,"45,156"
1477,2018-04-13,69.3,70.35,69.3,69.6,"900,476"
1478,2018-04-12,69.95,70.5,69.5,69.8,"30,759"
1479,2018-04-11,71.0,71.2,69.6,69.95,"38,078"
1480,2018-04-10,71.55,72.0,70.35,70.7,"51,452"
1481,2018-04-09,71.0,72.4,70.7,71.3,"100,902"
1482,2018-04-06,71.0,72.35,70.5,71.0,"155,168"
1483,2018-04-05,70.9,71.55,69.95,70.35,"86,208"
1484,2018-04-04,71.6,71.7,69.5,69.6,"110,143"
1486,2018-04-03,71.05,72.5,70.9,71.8,"1,658,546"
1487,2018-04-02,73.5,73.5,69.3,70.75,"120,094"
1488,2018-03-28,70.0,76.35,70.0,73.5,"753,326"
1489,2018-03-27,73.1,76.0,70.4,72.4,"2,472,567"
1490,2018-03-26,73.45,75.75,72.0,74.15,"1,223,713"
1491,2018-03-23,73.5,74.0,72.1,72.45,"93,489"
1492,2018-03-22,74.2,76.0,73.05,75.2,"387,562"
1493,2018-03-21,75.9,77.9,74.0,74.2,"175,047"
1494,2018-03-20,75.1,75.6,73.8,74.2,"182,832"
1495,2018-03-19,83.3,83.5,76.1,77.25,"220,871"
1496,2018-03-16,87.0,88.05,82.4,83.5,"2,237,009"
1497,2018-03-15,75.4,87.5,75.4,87.1,"15,603,260"
1498,2018-03-14,73.0,75.7,72.4,75.35,"128,191"
1499,2018-03-13,74.6,76.3,71.7,73.4,"191,441"
1500,2018-03-12,76.4,76.4,71.35,74.75,"3,423,385"
1501,2018-03-09,69.4,79.85,66.2,76.45,"14,188,650"
1502,2018-03-08,66.15,69.95,64.75,69.7,"613,620"
1503,2018-03-07,63.0,67.05,62.8,66.15,"156,277"
1504,2018-03-06,65.45,65.8,63.4,63.65,"28,075"
1505,2018-03-05,64.55,65.7,63.8,65.3,"42,141"
1506,2018-03-01,64.7,65.5,64.35,64.75,"47,157"
1507,2018-02-28,65.4,65.45,64.5,65.15,"92,763"
1508,2018-02-27,67.3,67.5,66.05,66.35,"24,334"
1509,2018-02-26,67.3,69.45,67.3,68.2,"48,902"
1510,2018-02-23,66.0,71.3,65.7,69.35,"381,237"
1511,2018-02-22,66.4,66.4,65.2,65.3,"11,388"
1512,2018-02-21,67.45,67.45,65.8,66.35,"29,520"
1513,2018-02-20,65.7,66.8,64.75,66.35,"105,235"
1514,2018-02-19,67.05,67.05,63.55,65.6,"61,554"
1515,2018-02-16,67.25,68.65,66.5,67.05,"56,961"
1516,2018-02-15,67.5,69.65,67.5,68.95,"40,627"
1517,2018-02-14,70.0,70.15,68.55,68.75,"24,870"
1518,2018-02-12,66.1,70.35,66.1,69.5,"98,773"
1519,2018-02-09,65.5,68.6,65.5,67.55,"106,136"
1520,2018-02-08,67.2,68.0,66.35,66.85,"64,671"
1521,2018-02-07,67.7,68.0,66.3,67.2,"61,122"
1522,2018-02-06,67.9,67.9,65.15,65.85,"87,812"
1523,2018-02-05,71.95,71.95,67.0,68.85,"40,872"
1524,2018-02-02,71.7,72.0,70.15,70.5,"65,195"
1525,2018-02-01,73.55,74.65,72.4,72.65,"43,365"
1526,2018-01-31,72.55,73.8,72.5,73.1,"25,173"
1527,2018-01-30,73.8,74.1,72.65,73.15,"43,594"
1528,2018-01-29,74.7,75.7,73.55,74.05,"1,621,784"
1529,2018-01-25,76.85,77.0,73.55,74.25,"119,122"
1530,2018-01-24,74.1,75.5,70.2,75.0,"198,293"
1531,2018-01-23,73.35,75.0,72.75,74.7,"83,909"
1532,2018-01-22,75.9,75.9,73.15,73.35,"140,758"
1533,2018-01-19,74.0,74.15,73.3,73.75,"40,575"
1534,2018-01-18,77.9,77.9,73.05,73.65,"165,549"
1535,2018-01-17,74.25,74.5,72.55,74.15,"69,058"
1536,2018-01-16,75.0,75.0,73.25,73.6,"72,126"
1537,2018-01-15,74.0,75.6,74.0,74.75,"42,365"
1538,2018-01-12,74.6,75.8,74.4,74.95,"90,678"
1539,2018-01-11,74.3,75.05,74.2,74.8,"43,589"
1540,2018-01-10,75.6,75.6,74.5,74.85,"55,773"
1541,2018-01-09,75.35,76.25,74.7,75.1,"164,174"
1542,2018-01-08,76.5,76.5,75.25,75.45,"80,426"
1543,2018-01-05,76.6,78.0,75.65,75.8,"113,993"
1544,2018-01-04,76.5,79.95,76.3,76.55,"3,959,485"
1545,2018-01-03,75.5,78.3,74.2,75.75,"289,526"
1546,2018-01-02,75.0,75.7,74.1,74.8,"75,166"
1547,2018-01-01,73.25,80.0,73.2,74.3,"5,677,992"
1548,2017-12-29,75.05,75.4,72.3,72.6,"191,577"
1549,2017-12-28,75.0,75.9,74.75,74.85,"34,454"
1550,2017-12-27,75.75,75.9,74.7,74.85,"33,014"
1551,2017-12-26,75.05,76.1,74.85,75.15,"76,804"
1552,2017-12-22,76.65,76.7,75.4,75.6,"101,911"
1553,2017-12-21,75.0,77.0,75.0,76.15,"27,479"
1554,2017-12-20,75.25,77.95,75.25,75.75,"75,658"
1555,2017-12-19,76.45,77.4,76.0,76.25,"33,778"
1556,2017-12-18,76.6,79.75,74.0,76.4,"84,397"
1557,2017-12-15,76.0,76.95,75.1,76.3,"27,093"
1558,2017-12-14,75.4,75.8,74.0,74.6,"52,998"
1559,2017-12-13,76.95,77.65,74.7,75.1,"39,611"
1560,2017-12-12,77.2,77.95,77.0,77.2,"29,909"
1561,2017-12-11,78.2,79.25,75.45,77.55,"40,166"
1562,2017-12-08,79.0,79.85,77.85,78.1,"39,442"
1563,2017-12-07,77.85,80.6,77.0,78.55,"141,599"
1564,2017-12-06,77.75,78.3,77.0,77.35,"37,926"
1565,2017-12-05,78.0,78.35,77.0,77.5,"37,016"
1566,2017-12-04,80.0,80.0,78.1,78.25,"26,121"
1567,2017-12-01,79.75,81.0,78.2,78.85,"84,508"
1568,2017-11-30,79.8,80.5,79.35,79.75,"35,544"
1569,2017-11-29,81.5,81.75,80.0,80.5,"51,055"
1570,2017-11-28,81.55,81.65,80.6,81.05,"53,255"
1571,2017-11-27,80.55,82.0,80.3,81.35,"49,191"
1572,2017-11-24,80.05,82.3,80.05,81.1,"148,189"
1573,2017-11-23,80.3,81.3,79.5,80.65,"187,155"
1574,2017-11-22,80.6,81.7,79.5,80.2,"201,131"
1575,2017-11-21,82.35,82.65,79.95,80.8,"121,309"
1576,2017-11-20,82.1,83.2,81.55,81.85,"184,298"
1577,2017-11-17,81.25,93.5,80.55,82.1,"582,404"
1578,2017-11-16,76.65,79.65,76.65,79.3,"96,521"
1579,2017-11-15,78.0,78.45,77.45,78.1,"66,991"
1580,2017-11-14,79.1,80.05,78.1,78.7,"177,719"
1581,2017-11-13,80.15,81.0,79.0,79.35,"43,153"
1582,2017-11-10,81.0,81.2,79.15,80.15,"76,839"
1583,2017-11-09,80.85,81.3,80.0,80.4,"38,241"
1584,2017-11-08,81.0,82.05,79.35,79.85,"1,116,625"
1585,2017-11-07,83.9,83.95,80.75,82.0,"3,535,760"
1586,2017-11-06,82.0,84.95,81.7,83.75,"3,119,806"
1587,2017-11-03,82.0,83.4,82.0,82.7,"3,108,402"
1588,2017-11-02,85.2,85.2,81.25,82.95,"4,712,756"
1589,2017-11-01,81.0,84.25,81.0,82.45,"4,788,434"
1590,2017-10-31,81.4,82.75,79.35,81.7,"207,139"
1591,2017-10-30,82.4,84.95,80.5,83.05,"194,951"
1592,2017-10-27,87.8,88.15,81.7,82.4,"148,334"
1593,2017-10-26,91.2,93.95,87.3,88.15,"320,123"
1594,2017-10-25,84.95,93.6,84.95,91.0,"1,025,166"
1595,2017-10-24,76.5,80.75,76.35,79.2,"207,887"
1596,2017-10-23,76.0,77.7,74.5,76.3,"79,031"
1597,2017-10-19,76.05,78.5,75.75,76.65,"17,193"
1598,2017-10-18,78.0,78.25,77.0,77.3,"32,050"
1599,2017-10-17,78.15,78.75,77.5,78.2,"54,686"
1600,2017-10-16,79.45,80.6,77.9,78.2,"59,459"
1601,2017-10-13,79.3,82.35,78.5,79.0,"123,855"
1602,2017-10-12,80.15,80.55,78.8,79.3,"95,096"
1603,2017-10-11,82.0,82.2,77.65,79.5,"157,453"
1604,2017-10-10,81.2,83.4,80.3,81.0,"345,569"
1605,2017-10-09,75.7,82.1,74.55,80.9,"796,880"
1606,2017-10-06,75.1,75.9,74.55,74.85,"383,642"
1607,2017-10-05,76.5,76.5,74.3,75.1,"358,048"
1608,2017-10-04,74.5,76.15,73.0,75.7,"97,175"
1609,2017-10-03,75.7,75.85,74.0,74.3,"59,566"
1610,2017-09-29,74.8,75.5,74.3,74.75,"69,441"
1611,2017-09-28,76.0,76.0,73.5,74.3,"145,211"
1612,2017-09-27,73.0,75.45,73.0,73.95,"1,257,385"
1613,2017-09-26,77.0,77.5,71.9,72.7,"403,115"
1614,2017-09-25,81.1,83.7,77.1,77.6,"550,277"
1615,2017-09-22,84.95,85.0,81.1,82.15,"137,888"
1616,2017-09-21,87.1,88.25,85.1,86.0,"486,043"
1617,2017-09-20,91.45,91.45,86.5,87.2,"190,827"
1618,2017-09-19,90.2,92.8,88.0,89.0,"449,135"
1619,2017-09-18,92.0,94.1,89.0,90.35,"348,133"
1620,2017-09-15,95.6,95.6,90.9,91.45,"241,826"
1621,2017-09-14,98.75,99.9,95.1,95.5,"159,871"
1622,2017-09-13,100.0,101.2,98.1,98.75,"460,397"
1623,2017-09-12,103.8,103.8,98.2,99.05,"649,484"
1624,2017-09-11,100.0,103.25,100.0,102.75,"700,260"
1625,2017-09-08,102.95,103.25,98.65,99.75,"913,528"
1626,2017-09-07,99.9,102.5,99.6,101.6,"528,496"
1627,2017-09-06,102.0,103.1,98.15,98.65,"812,599"
1628,2017-09-05,97.7,101.7,97.5,100.65,"583,838"
1629,2017-09-04,96.85,100.4,94.25,96.3,"1,927,868"
1630,2017-09-01,88.0,97.0,88.0,95.4,"1,578,950"
1631,2017-08-31,88.0,89.7,85.5,88.3,"482,026"
1632,2017-08-30,79.0,85.4,79.0,84.1,"1,367,042"
1633,2017-08-29,79.9,81.5,77.0,78.15,"255,533"
1634,2017-08-28,73.6,82.45,73.45,80.3,"801,853"
1635,2017-08-24,74.05,74.45,73.05,73.3,"142,351"
1636,2017-08-23,73.0,74.25,73.0,73.75,"58,440"
1637,2017-08-22,74.35,74.85,72.75,73.35,"28,528"
1638,2017-08-21,74.5,76.05,73.5,73.65,"37,503"
1639,2017-08-18,72.45,75.2,70.95,74.3,"103,262"
1640,2017-08-17,75.0,77.0,70.6,72.45,"108,864"
1641,2017-08-16,78.0,78.5,73.95,74.65,"82,590"
1642,2017-08-14,76.0,77.45,73.35,76.65,"82,936"
1643,2017-08-11,84.95,84.95,72.2,73.3,"208,912"
1644,2017-08-10,85.0,85.4,81.2,82.05,"32,477"
1645,2017-08-09,85.3,86.1,84.05,84.7,"39,001"
1646,2017-08-08,87.0,87.5,85.1,85.7,"20,801"
1647,2017-08-07,87.65,88.3,86.5,87.0,"126,474"
1648,2017-08-04,86.4,88.8,86.15,87.35,"35,517"
1649,2017-08-03,89.0,89.0,85.5,86.3,"49,215"
1650,2017-08-02,90.0,90.25,88.3,89.25,"263,836"
1651,2017-08-01,91.0,91.15,89.5,90.3,"41,176"
1652,2017-07-31,87.45,91.4,86.5,90.25,"167,248"
1653,2017-07-28,91.5,92.0,90.5,90.8,"26,067"
1654,2017-07-27,92.0,93.35,91.0,91.9,"1,973,017"
1655,2017-07-26,91.35,92.6,91.1,91.65,"38,858"
1656,2017-07-25,91.55,92.2,90.9,91.5,"67,117"
1657,2017-07-24,91.85,93.6,91.0,91.75,"49,936"
1658,2017-07-21,93.8,93.8,91.6,92.1,"98,025"
1659,2017-07-20,93.0,93.45,91.05,91.9,"56,291"
1660,2017-07-19,94.85,95.4,92.15,92.9,"50,009"
1661,2017-07-18,95.05,97.4,94.2,94.65,"242,511"
1662,2017-07-17,97.15,98.5,94.45,95.8,"1,770,646"
1663,2017-07-14,92.05,100.1,90.8,97.15,"4,289,878"
1664,2017-07-13,92.05,92.8,90.65,92.4,"3,320,953"
1665,2017-07-12,91.9,93.45,90.35,91.1,"44,081"
1666,2017-07-11,93.5,94.8,90.7,91.8,"2,823,314"
1667,2017-07-10,93.0,95.0,91.25,93.2,"255,640"
1668,2017-07-07,92.2,95.55,92.2,93.1,"159,629"
1669,2017-07-06,87.55,92.0,87.55,91.65,"363,817"
1670,2017-07-05,87.2,88.45,86.75,87.3,"123,672"
1671,2017-07-04,87.3,87.95,86.1,87.15,"16,526"
1672,2017-07-03,87.95,89.05,86.8,87.3,"60,494"
1673,2017-06-30,88.0,88.95,86.9,87.25,"1,028,709"
1674,2017-06-29,87.8,90.2,87.0,89.2,"33,412,012"
1675,2017-06-28,88.0,89.25,86.55,87.05,"634,147"
1676,2017-06-27,86.0,90.3,85.0,89.1,"3,180,358"
1677,2017-06-23,93.75,93.75,85.9,87.55,"52,617"
1678,2017-06-22,94.9,95.15,92.0,92.75,"26,930"
1679,2017-06-21,95.9,95.9,94.05,94.35,"16,244"
1680,2017-06-20,97.6,97.95,95.3,95.65,"29,975"
1681,2017-06-19,98.05,100.2,97.85,98.6,"702,315"
1682,2017-06-16,100.0,100.9,99.35,99.7,"16,495"
1683,2017-06-15,101.9,101.9,97.6,100.25,"50,783"
1684,2017-06-14,100.8,102.3,99.6,101.65,"54,954"
1685,2017-06-13,102.0,102.0,99.05,99.15,"12,618"
1686,2017-06-12,99.75,101.2,99.7,100.75,"12,616"
1687,2017-06-09,100.25,100.65,99.6,100.15,"16,407"
1688,2017-06-08,101.5,101.5,99.05,100.3,"19,681"
1689,2017-06-07,100.95,101.55,100.0,100.55,"26,910"
1690,2017-06-06,101.9,103.3,99.8,100.4,"22,509"
1691,2017-06-05,102.6,103.4,101.45,102.05,"17,891"
1692,2017-06-02,104.0,104.65,102.25,102.6,"61,532"
1693,2017-06-01,103.1,103.9,102.4,103.4,"432,719"
1694,2017-05-31,102.75,105.65,102.3,103.65,"94,597"
1695,2017-05-30,101.5,106.3,101.0,103.05,"52,872"
1696,2017-05-29,105.5,105.5,101.65,102.5,"397,465"
1697,2017-05-26,104.35,106.0,103.5,104.35,"97,920"
1698,2017-05-25,105.0,105.85,102.55,104.65,"839,416"
1699,2017-05-24,109.35,110.75,103.0,104.8,"152,549"
1700,2017-05-23,112.3,112.8,106.5,109.35,"175,026"
1701,2017-05-22,125.0,125.0,113.4,113.75,"116,118"
1702,2017-05-19,117.6,119.0,112.2,115.45,"83,036"
1703,2017-05-18,119.85,121.7,115.45,116.9,"83,175"
1704,2017-05-17,119.0,122.0,117.5,120.4,"202,692"
1705,2017-05-16,114.0,119.8,112.6,118.8,"260,202"
1706,2017-05-15,109.8,114.8,107.05,113.75,"229,768"
1707,2017-05-12,115.0,116.4,113.55,114.45,"56,956"
1708,2017-05-11,117.9,119.8,114.2,114.7,"131,558"
1709,2017-05-10,122.0,123.2,116.7,117.35,"221,433"
1710,2017-05-09,117.0,122.0,112.9,118.8,"317,204"
1711,2017-05-08,110.9,119.0,109.55,116.15,"350,453"
1712,2017-05-05,111.75,116.7,107.8,110.4,"767,954"
1713,2017-05-04,106.8,112.0,105.85,109.95,"475,453"
1714,2017-05-03,105.9,106.95,103.9,104.35,"113,038"
1715,2017-05-02,107.55,108.8,104.0,104.7,"132,481"
1716,2017-04-28,102.3,107.1,102.15,105.65,"310,607"
1717,2017-04-27,102.45,103.25,102.0,102.15,"35,745"
1718,2017-04-26,102.3,104.85,101.75,102.4,"120,081"
1719,2017-04-25,102.4,103.5,101.55,101.8,"35,638"
1720,2017-04-24,103.0,104.9,101.2,102.45,"47,529"
1721,2017-04-21,102.7,102.75,101.0,102.5,"53,184"
1722,2017-04-20,102.4,103.15,101.7,102.0,"23,737"
1723,2017-04-19,103.45,103.6,101.65,101.85,"36,380"
1724,2017-04-18,104.4,106.3,102.35,102.7,"78,983"
1725,2017-04-17,103.1,104.25,102.35,103.95,"43,976"
1726,2017-04-13,102.65,103.9,102.65,102.95,"42,503"
1727,2017-04-12,104.15,104.2,101.1,101.75,"60,018"
1728,2017-04-11,105.5,105.5,103.15,103.75,"84,121"
1729,2017-04-10,102.5,104.2,102.3,102.9,"21,497"
1730,2017-04-07,103.5,105.4,102.0,102.45,"67,984"
1731,2017-04-06,105.8,105.8,102.95,103.65,"54,291"
1732,2017-04-05,104.9,105.95,103.25,105.05,"53,805"
1733,2017-04-03,106.45,106.45,103.6,104.2,"80,038"
1734,2017-03-31,104.0,108.5,104.0,105.9,"8,799,388"
1735,2017-03-30,104.0,105.75,102.5,104.9,"3,821,703"
1736,2017-03-29,99.9,105.5,99.4,103.5,"7,237,783"
1737,2017-03-28,101.55,107.4,98.0,98.5,"4,430,116"
1738,2017-03-27,101.5,104.75,100.0,102.35,"114,925"
1739,2017-03-24,99.0,104.5,98.7,103.1,"3,482,114"
1740,2017-03-23,97.8,100.2,94.0,99.45,"2,770,974"
1741,2017-03-22,98.35,98.8,96.5,96.7,"41,366"
1742,2017-03-21,99.5,101.0,97.0,98.5,"59,084"
1743,2017-03-20,99.05,102.7,91.5,99.85,"3,656,900"
1744,2017-03-17,99.15,99.8,96.35,98.0,"50,127"
1745,2017-03-16,99.5,101.6,97.45,99.15,"114,241"
1746,2017-03-15,93.15,101.7,92.3,99.5,"1,652,303"
1747,2017-03-14,96.9,97.2,93.6,93.85,"201,790"
1748,2017-03-10,89.9,99.9,89.85,97.7,"958,800"
1749,2017-03-09,90.25,90.85,88.55,89.25,"27,775"
1750,2017-03-08,92.4,92.8,90.4,90.9,"27,249"
1751,2017-03-07,93.3,94.65,91.2,91.85,"33,346"
1752,2017-03-06,93.2,93.85,92.25,92.95,"85,176"
